"theta.1-1" "theta.2-1" "theta.3-1" "theta.4-1" "theta.5-1" "theta.6-1" "theta.7-1" "theta.8-1" "theta.9-1" "theta.1-2" "theta.2-2" "theta.3-2" "theta.4-2" "theta.5-2" "theta.6-2" "theta.7-2" "theta.8-2" "theta.9-2" "theta.1-3" "theta.2-3" "theta.3-3" "theta.4-3" "theta.5-3" "theta.6-3" "theta.7-3" "theta.8-3" "theta.9-3" "theta.1-4" "theta.2-4" "theta.3-4" "theta.4-4" "theta.5-4" "theta.6-4" "theta.7-4" "theta.8-4" "theta.9-4" "theta.1-5" "theta.2-5" "theta.3-5" "theta.4-5" "theta.5-5" "theta.6-5" "theta.7-5" "theta.8-5" "theta.9-5" "theta.1-6" "theta.2-6" "theta.3-6" "theta.4-6" "theta.5-6" "theta.6-6" "theta.7-6" "theta.8-6" "theta.9-6" "theta.1-7" "theta.2-7" "theta.3-7" "theta.4-7" "theta.5-7" "theta.6-7" "theta.7-7" "theta.8-7" "theta.9-7" "theta.1-8" "theta.2-8" "theta.3-8" "theta.4-8" "theta.5-8" "theta.6-8" "theta.7-8" "theta.8-8" "theta.9-8" "theta.1-9" "theta.2-9" "theta.3-9" "theta.4-9" "theta.5-9" "theta.6-9" "theta.7-9" "theta.8-9" "theta.9-9" "theta.1-10" "theta.2-10" "theta.3-10" "theta.4-10" "theta.5-10" "theta.6-10" "theta.7-10" "theta.8-10" "theta.9-10" "theta.1-11" "theta.2-11" "theta.3-11" "theta.4-11" "theta.5-11" "theta.6-11" "theta.7-11" "theta.8-11" "theta.9-11" "theta.1-12" "theta.2-12" "theta.3-12" "theta.4-12" "theta.5-12" "theta.6-12" "theta.7-12" "theta.8-12" "theta.9-12" "theta.1-13" "theta.2-13" "theta.3-13" "theta.4-13" "theta.5-13" "theta.6-13" "theta.7-13" "theta.8-13" "theta.9-13" "theta.1-14" "theta.2-14" "theta.3-14" "theta.4-14" "theta.5-14" "theta.6-14" "theta.7-14" "theta.8-14" "theta.9-14" "p.1" "p.2" "p.3" "p.4" "p.5" "p.6" "p.7" "p.8" "p.9"
"377" 0.5702494 0.7795739 0.639952 0.4933404 0.1698993 0.4002654 0.2374905 0.4076078 0.2290393 0.2067331 0.4120863 0.4339852 0.2807406 0.3036985 0.1527824 0.2110292 0.2449201 0.242796 0.6969931 0.1110284 0.001783126 0.2975552 0.8009946 0.7049862 0.7969161 0.1399539 0.3899987 0.9845981 0.6853214 0.1866494 0.06225456 0.370854 0.1101121 0.853525 0.08570015 0.9965482 0.4035344 0.313669 0.09691048 0.4797251 0.3297661 0.08287776 0.3716261 0.4607311 0.01842131 0.3364898 0.5199445 0.3607373 0.5306994 0.05682957 0.847745 0.2440786 0.6291407 0.04653514 0.3054321 0.2059598 0.1818125 0.4264387 0.1858533 0.08681857 0.3349994 0.5019852 0.1210416 0.7955459 0.0140117 0.02580221 0.1542392 0.9027719 0.02238691 0.8490225 0.1647523 0.9898486 0.1603608 0.03554638 0.05222089 0.1641011 0.03060144 0.08653694 0.1594009 0.3245873 0.01956797 0.01451758 0.05978502 0.04619415 0.9769601 0.9719506 0.9861431 0.9756629 0.05910274 0.9789637 0.9797161 0.9409739 0.9842127 0.03198902 0.3508924 0.1918459 0.02750176 0.9771732 0.3367357 0.2689946 0.1690462 0.235435 0.4195949 0.4462241 0.5297313 0.3085399 0.3478595 0.1783847 0.9445748 0.6770974 0.008861903 0.04566287 0.2821864 0.3124775 0.9736441 0.00315858 0.9938526 0.2165925 0.4559076 0.04131556 0.5892412 0.1872843 0.2269157 0.1715791 0.4782613 0.0137941 0.1334456 0.09836788 0.1677843 0.07684398 0.09769869 0.05337797 0.1027832 0.1037973 0.1659011
"378" 0.2690232 0.7768008 0.3859015 0.6895934 0.3832147 0.2601965 0.1873243 0.4422025 0.554741 0.2560425 0.4192316 0.24619 0.3763142 0.4168998 0.2536652 0.2179135 0.1626726 0.1903785 0.4642415 0.1494145 0.1155 0.01432682 0.2756806 0.6964249 0.6782319 0.6474848 0.6681663 0.9881268 0.7516115 0.1469377 0.2107004 0.08858416 0.9859543 0.3899386 0.1415003 0.9809862 0.004227556 0.3284786 0.4145081 0.1759097 0.3188635 0.3043785 0.3491231 0.1323338 0.3234457 0.03340586 0.62148 0.4949494 0.437168 0.5080842 0.3555831 0.01699051 0.7696544 0.3405598 0.2219327 0.2375447 0.4904912 0.1918668 0.5135683 0.3494506 0.2595106 0.1133693 0.2982772 0.9987141 0.06922535 0.2080868 0.02077085 0.2545782 0.7581595 0.9624873 0.03755205 0.8199424 0.007795962 0.06440594 0.2680617 0.05989523 0.1267816 0.2492963 0.05969536 0.06575879 0.1182347 0.9956155 0.08197856 5.272316e-05 0.008616468 0.9880536 0.9984207 0.9918785 0.983906 0.03508363 0.3440972 0.9583376 0.9518103 0.9826681 0.07991786 0.02048873 0.2767959 0.1598478 0.9906605 0.1817723 0.2516948 0.4628104 0.2437143 0.2736133 0.232312 0.5735856 0.6134364 0.1980527 0.9900163 0.8586995 0.01616856 0.01558673 0.08475185 0.9873039 0.340951 0.3680431 0.9368658 0.005577148 0.3133522 0.4702883 0.08284743 0.5687035 0.2480671 0.2606838 0.2030225 0.2080119 0.1756791 0.06565447 0.08574235 0.2312056 0.07426837 0.1014293 0.07268044 0.06204315 0.1312972
"379" 0.4957687 0.4930623 0.2659753 0.6498484 0.8247586 0.3416727 0.2432246 0.5954664 0.2471464 0.1693679 0.1731383 0.2065184 0.4318402 0.5221788 0.35249 0.263301 0.2359357 0.2671151 0.08793263 0.5345247 0.7375837 0.001438235 0.1017721 0.3873083 0.7590264 0.5970993 0.3141391 0.1604555 0.1709454 0.8790458 0.2659884 0.6907644 0.05660795 0.3116711 0.9845176 0.9943466 0.4160277 0.143733 0.3460965 0.1240858 0.2344986 0.4442793 0.2833215 0.3189523 0.02735233 0.5721238 0.7462247 0.2540868 0.4315674 0.6879857 0.534939 0.06409622 0.4007442 0.01140322 0.4343811 0.1044742 0.3357041 0.2076943 0.2488389 0.579015 0.3127956 0.2672502 0.153271 0.2378494 0.02167526 0.7529164 0.000216229 0.01396226 0.1116847 0.9707814 0.7915553 0.9760854 0.2815036 0.04726907 0.1652388 0.05744885 0.08862955 0.2196114 0.02529794 0.09297852 0.04012601 0.01938165 0.9683547 0.9754149 0.05646407 0.08602272 0.983847 0.9981047 0.01165209 0.9923611 0.9943401 0.2126979 0.003259837 0.9477837 0.9701602 0.03182352 0.2719088 0.9928612 0.3797395 0.3679733 0.6038416 0.2803671 0.2403543 0.314976 0.3971825 0.3997404 0.22628 0.2518567 0.009121549 0.1623412 0.9267493 0.09971769 0.9302801 0.1190923 0.2417533 0.9318296 0.9884574 0.4866887 0.1405258 0.141418 0.15536 0.4227962 0.5525126 0.242891 0.2741004 0.02771034 0.108322 0.06174858 0.1106082 0.2011877 0.03799318 0.07278835 0.06793884 0.164119 0.1752941
"380" 0.4542962 0.516567 0.3464579 0.2690611 0.2944228 0.5885931 0.7401421 0.7900744 0.2474871 0.1943229 0.2353949 0.2108378 0.2424738 0.3971118 0.2017788 0.4329529 0.334722 0.3042751 0.04883651 0.6548813 0.7867434 0.7065 0.1431561 0.5802531 0.007623132 0.1479479 0.443471 0.2456872 0.961233 0.952268 0.3388355 0.08557954 0.08468217 0.2259253 0.7591979 0.9687497 0.3940255 0.3392466 0.2400928 0.3086123 0.4679173 0.188302 0.1371559 0.2692194 0.04672975 0.6040271 0.3171901 0.3233735 0.02434901 0.4405145 0.7431468 0.4718034 0.5570258 0.02563872 0.5500447 0.2967189 0.3417077 0.2128603 0.6585231 0.1815496 0.1535848 0.2339762 0.196903 0.1359399 0.8874369 0.8064405 0.9178225 0.297748 0.01444812 0.009742279 0.01041745 0.9982218 0.2863204 0.1205735 0.1894701 0.01993559 0.2653013 0.07000648 0.03762459 0.01984732 0.01531868 0.01546217 0.0001089794 0.9943763 0.9872441 0.9950413 0.9796337 0.02709591 0.08829619 0.9970491 0.9606289 0.9940068 0.01367865 0.2274472 0.02457755 0.2976803 0.9831484 0.906421 0.3855603 0.4031414 0.2896883 0.2867371 0.3873866 0.1793037 0.5783602 0.2448492 0.2331749 0.1672291 0.05792954 0.9614955 0.9640664 0.341341 0.115115 0.1732038 0.06732242 0.9784188 0.9690041 0.4720837 0.2475148 0.2165285 0.2544138 0.6640715 0.2595524 0.1267615 0.4105213 0.01958697 0.1032759 0.1340029 0.09374048 0.07363544 0.04242105 0.09508975 0.2098823 0.05116467 0.1967876
"381" 0.3978045 0.7104338 0.223831 0.4099653 0.4096322 0.3538583 0.7647842 0.5002905 0.2465509 0.27698 0.4087702 0.2837662 0.1897976 0.2597395 0.1937741 0.3682436 0.2424845 0.4024556 0.799311 0.002713167 0.3840866 0.6691269 0.1361857 0.7725541 0.1687459 0.6794994 0.07446289 0.948022 0.1707759 0.9845549 0.2190757 0.1377123 0.2218086 0.7739657 0.9835207 0.07002541 0.3319797 0.1282153 0.01587716 0.2003994 0.5367627 0.3474652 0.3048368 0.3373074 0.3526055 0.3083773 0.4432837 0.02937876 0.9751145 0.6656867 0.04552941 0.6618641 0.2723188 0.4558237 0.3066938 0.239077 0.1503306 0.2623967 0.5303052 0.2725878 0.1710943 0.3065723 0.4268358 0.8670124 0.04334659 0.9950557 0.04068472 0.1383649 0.8339786 0.01462836 0.8475065 0.3043195 0.2579996 0.02344552 0.01519978 0.08029609 0.3309177 0.02976833 0.1094628 0.1339065 0.1956543 0.9907943 0.01727012 0.9883197 0.988221 0.02503929 0.9957808 0.01440937 0.02007136 0.9985636 0.01393793 0.9721137 0.3432957 0.2605714 0.964687 0.283042 0.9380029 0.9963201 0.03538904 0.3198344 0.2290702 0.1858014 0.5739174 0.3363906 0.3753091 0.2005562 0.2437938 0.2244349 0.9739169 0.03634173 0.9792594 0.3044979 0.07747111 0.2694853 0.7247341 0.9559508 0.05947501 0.200834 0.1197941 0.02646475 0.3196328 0.5832771 0.2674702 0.3426684 0.2397553 0.4494748 0.09725572 0.2065008 0.1813567 0.07878614 0.08471333 0.1072334 0.07361787 0.1214835 0.04905268
"382" 0.2662421 0.4766561 0.5477739 0.2361596 0.3068086 0.8233459 0.2987689 0.2175595 0.6497219 0.1371981 0.1685505 0.1901286 0.2074563 0.1735883 0.3876787 0.3547194 0.3248621 0.4021178 0.7909395 0.1768083 0.6058719 0.7402646 0.5828609 0.2126139 0.01345182 0.357674 0.003282388 0.8943197 0.07983271 0.9853386 0.1134861 0.19047 0.8213878 0.05791367 0.9227455 0.2093277 0.2751318 0.6954344 0.3448158 0.1944445 0.1193357 0.2760165 0.5719756 0.03342067 0.1197879 0.1890176 0.5149364 0.2166443 0.05262627 0.8894073 0.5725544 0.3862973 0.02462502 0.3843105 0.3889604 0.5182433 0.3357108 0.2643595 0.3209422 0.3124216 0.4944966 0.1621937 0.1988353 0.9086141 0.2071673 0.8998197 0.7105153 0.07213868 0.08934632 0.2518552 0.9993207 0.0377751 0.1329744 0.3315948 0.1789108 0.03521263 0.07565214 0.04909802 0.2652659 0.05577424 0.04189878 0.9991676 0.01160292 0.02782171 0.9867245 0.9589813 0.02772347 0.949559 0.9933869 0.01291505 0.001508512 0.9782229 0.9947397 0.2221671 0.2265241 0.9782416 0.03976049 0.3648664 0.9922706 0.3350321 0.4167901 0.2634819 0.4895665 0.4691039 0.1892021 0.2684889 0.1967017 0.246742 0.8831044 0.001820521 0.9530972 0.106017 0.3944255 0.9065785 0.07808447 0.9620262 0.05630901 0.1869051 0.5825304 0.2852694 0.4180169 0.2926418 0.3797512 0.6485916 0.009990379 0.1439691 0.1364787 0.0552743 0.1296283 0.06221753 0.08624219 0.08063499 0.04600849 0.1802609 0.2232547
"383" 0.2328126 0.6763695 0.3213711 0.4374624 0.4860225 0.825276 0.4767522 0.2040576 0.2897797 0.274215 0.3947823 0.2162924 0.2609605 0.1699311 0.4765843 0.2421039 0.3873587 0.2390974 0.3818934 0.01508529 0.8492744 0.1198234 0.6007688 0.1065337 0.5392761 0.221392 0.7967474 0.9618942 0.1613634 0.9582128 0.1428397 0.9824943 0.707431 0.06124013 0.2043177 0.2565455 0.002093418 0.1469108 0.3543089 0.3956417 0.3142122 0.3224061 0.2039603 0.5254947 0.2864264 0.0468998 0.3460229 0.3129084 0.6921999 0.2510175 0.5867801 0.7225141 0.4673757 0.1824017 0.1864909 0.2094669 0.3133481 0.4456768 0.3288912 0.1716577 0.2584323 0.6363633 0.2348869 0.9917008 0.007764294 0.8114977 0.1674068 0.87702 0.02544434 0.005497894 0.3245259 0.7086233 0.04096459 0.02878113 0.1922621 0.3465632 0.1165594 0.07046261 0.07905909 0.2380257 0.008933568 0.9855539 0.02221474 0.9856116 0.0008492659 0.02198157 0.06529621 0.9366919 0.9848581 0.9309818 0.3468546 0.9845219 0.009410118 0.982982 0.9968088 0.934595 0.2180315 0.01407439 0.3705128 0.2375849 0.2723545 0.312407 0.4096603 0.2609487 0.2445715 0.5675556 0.2632074 0.3723921 0.9768615 0.0136878 0.8536909 0.0001783302 0.9319433 0.7025503 0.1612842 0.2740186 0.2764147 0.02963704 0.0555061 0.2131582 0.3976699 0.2653719 0.4173925 0.3028157 0.6057552 0.3119262 0.1887365 0.1681402 0.08371808 0.09112867 0.1387276 0.1119685 0.07045673 0.05282083 0.09430288
"384" 0.547841 0.4605383 0.3660953 0.307856 0.267251 0.7886363 0.2221722 0.6837503 0.4951085 0.2067369 0.2867629 0.2131197 0.3746693 0.2792168 0.3731787 0.3021159 0.3669445 0.2251503 0.5653452 0.1375548 0.8273107 0.2457246 0.7960011 0.01249209 0.3721255 0.007668361 0.5295646 0.9693306 0.1715496 0.9570883 0.111802 0.2344517 0.8032835 0.9974062 0.1368363 0.06821666 0.3324519 0.392608 0.2568334 0.5196491 0.3296088 0.3470532 0.01523497 0.1870425 0.1500794 0.342209 0.6320037 0.3037746 0.5463521 0.09709932 0.5326953 0.03439718 0.3478279 0.8229841 0.3152121 0.5244734 0.2952671 0.6809993 0.222295 0.2193093 0.1879122 0.1902323 0.2001283 0.7634 0.2067661 0.7888868 0.3723161 0.829124 0.06093293 0.9974044 0.009710472 0.000275402 0.1603175 0.2590019 0.1409087 0.182841 0.01347291 0.08489876 0.04597291 0.02434611 0.0434881 0.003409786 0.006222625 0.9735706 0.9757223 0.948412 0.1043263 0.9778143 0.03068672 0.9879787 0.9917176 0.9719509 0.02766303 0.0001286737 0.3117859 0.9797158 0.3349674 0.9835945 0.1584529 0.235529 0.4106474 0.22279 0.239507 0.3631801 0.2977585 0.2452225 0.1980666 0.6533391 0.9258501 0.05726934 0.9859187 0.08586166 0.2957672 0.7207546 0.9684484 0.02267765 0.1819174 0.240313 0.5018518 0.1996648 0.6528456 0.2214202 0.3759457 0.01875032 0.1263768 0.2942915 0.149648 0.1007227 0.0829798 0.04635575 0.1062729 0.07752447 0.1863676 0.1783142 0.07181464
"385" 0.1683613 0.437066 0.3108241 0.4446728 0.6854025 0.6043351 0.7069285 0.5021486 0.2583002 0.2284159 0.348859 0.182043 0.2224675 0.3991733 0.1927605 0.4643844 0.2702248 0.2608588 0.833275 0.1409324 0.8264276 0.1140749 0.01009816 0.607818 0.07248776 0.7543743 0.3527168 0.2877094 0.09841131 0.9895553 0.05544194 0.2266745 0.9790007 0.8150708 0.1344699 0.9957306 0.2657521 0.508498 0.3004633 0.334077 0.1732535 0.3392464 0.2571143 0.1657688 0.0348013 0.08468751 0.5165871 0.356745 0.6242046 0.3540846 0.2928745 0.8145799 0.7244666 0.01608374 0.1737143 0.4443902 0.3662338 0.6333721 0.1440484 0.2887258 0.3428753 0.222527 0.1290188 0.9652884 0.2649152 0.8147517 0.2768733 0.008819768 0.8488155 0.01173546 0.008835057 0.9920585 0.05129006 0.1229804 0.1729923 0.3556883 0.04991126 0.1472989 0.06203395 0.08751033 0.0216605 0.994987 0.9829548 0.9899971 0.003443613 0.01718462 0.03266682 0.05504729 0.9763772 0.9645337 0.3219027 0.02875456 0.01010494 0.9872035 0.9640404 0.9968906 0.9763983 0.1622317 0.3221128 0.45799 0.2535639 0.2478294 0.5199838 0.243573 0.2589449 0.2849971 0.5891324 0.1986044 0.4240394 0.09328448 0.9481609 0.04786694 0.08698082 0.9508681 0.7658092 0.2353364 0.978374 0.344919 0.5529124 0.1703155 0.4515224 0.1636064 0.1867589 0.49059 0.2894067 0.01685973 0.08265752 0.07240235 0.1050709 0.05424427 0.235397 0.1448801 0.05265355 0.06651797 0.1861764
"386" 0.2610925 0.6061816 0.535415 0.4998192 0.5580392 0.2706261 0.8043678 0.2911936 0.2713422 0.2589812 0.3705696 0.2714093 0.2115389 0.2797717 0.1791338 0.4327519 0.4047654 0.2771856 0.6946781 0.009410195 0.69584 0.1409794 0.6760762 0.736598 0.06315725 0.1492242 0.327476 0.2871011 0.1656274 0.1898549 0.1018867 0.9688399 0.9852633 0.8318828 0.02100036 0.9768656 0.2405175 0.1480573 0.1260696 0.4468542 0.3373892 0.252528 0.3307334 0.5453625 0.00616819 0.0136462 0.4300087 0.7813298 0.6943296 0.3416033 0.18561 0.641567 0.5241259 0.03603103 0.2930748 0.213028 0.2050394 0.6152602 0.3526056 0.3143453 0.1535398 0.5156054 0.188935 0.979079 0.03132504 0.05709842 0.2470697 0.8152136 0.8736546 0.04334551 0.2276406 0.9971361 0.06462539 0.05961809 0.06117089 0.351356 0.157211 0.1623465 0.04313745 0.1565239 0.01429944 0.9946857 0.01134788 0.9583043 0.01018734 0.03974263 0.9931701 0.02139281 0.9988348 0.9844684 0.2750783 0.951379 0.1353441 0.9864411 0.9890994 0.02974912 0.9712584 0.0708863 0.3251419 0.4459478 0.2631825 0.5233783 0.4016889 0.2214199 0.245289 0.249721 0.3336467 0.1384498 0.2942813 0.05838796 0.2313019 0.07370536 0.9400067 0.9525245 0.7206103 0.0435866 0.9622644 0.2896182 0.1267612 0.3365151 0.5990684 0.1959769 0.1666316 0.3558645 0.5320146 0.01224228 0.0748862 0.2175105 0.08462684 0.07309503 0.1379005 0.1495456 0.06823883 0.05791317 0.1362834
"387" 0.2232359 0.2101719 0.6946063 0.6060766 0.3792936 0.9349057 0.5000951 0.5690272 0.29403 0.2909928 0.2535748 0.3685722 0.2140852 0.378744 0.6798803 0.1467604 0.2157482 0.2315636 0.6963907 0.3862619 0.003344561 0.6391201 0.2544637 0.01298245 0.1317299 0.6823404 0.7462189 0.3118596 0.9535893 0.1658237 0.9835649 0.07071556 0.7460219 0.1054001 0.07392918 0.9471608 0.2844701 0.01511339 0.1555205 0.3336547 0.427484 0.2416104 0.4488145 0.1096988 0.2386211 0.03053311 0.0220544 0.3887108 0.3538441 0.5394362 0.523987 0.6708129 0.8276181 0.19846 0.3233691 0.1381221 0.2210089 0.2502258 0.4003302 0.3209824 0.5255622 0.1915991 0.3639914 0.8974233 0.9981059 0.01749138 0.7593105 0.05724552 0.09122213 0.2455585 0.08568321 0.8656361 0.0448662 0.009016045 0.04070845 0.1495963 0.2147554 0.07469739 0.2466456 0.05119324 0.1851837 0.9865364 0.9903616 0.01931708 0.004835957 0.9776386 0.1378138 0.01132844 0.9876305 0.9966935 0.210262 0.4664318 0.978405 0.9977569 0.03464516 0.9708564 0.9574556 0.1785012 0.003831747 0.3622257 0.1850486 0.2655614 0.2013193 0.2656283 0.2911537 0.4399328 0.5422751 0.3303314 0.2161158 0.9958691 0.04129002 0.9808724 0.08587468 0.8716984 0.08330251 0.2690719 0.9150588 0.3021022 0.01350818 0.181211 0.2419116 0.4618125 0.4525622 0.4625808 0.2826484 0.1525368 0.08761362 0.1594165 0.2129454 0.142196 0.08483523 0.05596462 0.08365536 0.05361467 0.1197586
"388" 0.3094961 0.2910347 0.4342404 0.6693667 0.203099 0.5645025 0.5278582 0.2142932 0.8515828 0.1542703 0.2448459 0.3502643 0.3942643 0.26561 0.2780785 0.2095407 0.2761202 0.5156759 0.8026992 0.740554 0.3254775 0.004214466 0.392571 0.5735009 0.09358599 0.756385 0.3227229 0.2010463 0.9949782 0.0898568 0.1989819 0.9381025 0.9909163 0.1612708 0.2488742 0.8017586 0.1643278 0.2389972 0.4025928 0.1617146 0.04042545 0.3154482 0.4441022 0.3046245 0.2225748 0.7575632 0.3026178 0.5359188 0.400037 0.01553828 0.2522021 0.5774924 0.1154101 0.7060398 0.1091241 0.3217889 0.5212492 0.190397 0.1321241 0.3013605 0.4852518 0.2590855 0.2488456 0.002796009 0.8408382 0.0969012 0.02650865 0.9922855 0.7997056 0.1857373 0.9856734 0.0009036033 0.05464193 0.2130489 0.1461356 0.04571079 0.01274135 0.1221231 0.3459926 0.04933659 0.03233703 0.9658483 0.9903084 0.9934223 0.01638462 0.9988121 0.001293002 0.02354442 0.9874459 0.1041612 0.2509465 0.02269925 0.03452369 0.9851922 0.4348376 0.9867168 0.9674435 0.2499957 0.976986 0.4612089 0.2995377 0.3099583 0.2024245 0.1563254 0.1971185 0.4565464 0.3836151 0.2928776 0.2663296 0.9529316 0.1312507 0.03814015 0.9853142 0.957536 0.1295234 0.2021911 0.8846334 0.2903679 0.1537424 0.4916257 0.1318986 0.02569568 0.2905008 0.4109556 0.2891704 0.4026701 0.05856411 0.1108025 0.08734884 0.2003659 0.1737022 0.1286314 0.1001984 0.09463295 0.04575368
"389" 0.6958973 0.2474492 0.352646 0.6397456 0.3491389 0.4581243 0.5779636 0.4306349 0.2472851 0.4695815 0.2434193 0.3563412 0.3624453 0.1694849 0.17749 0.2139907 0.1948875 0.3315011 0.1030926 0.7190139 0.2844187 0.01349251 0.7558712 0.9315784 0.6301686 0.1372036 0.3198433 0.8033911 0.2683238 0.01275847 0.1818734 0.9788966 0.07429408 0.9885249 0.04876439 0.983275 0.3273703 0.3975514 0.2773433 0.1142952 0.3295716 0.1141908 0.3717864 0.3835907 0.01346188 0.7261344 0.03386111 0.6160902 0.4140454 0.3119832 0.9033422 0.2654423 0.5180159 0.00851045 0.2213548 0.2481512 0.3490346 0.1783614 0.2816423 0.1279577 0.3180031 0.5040169 0.176491 0.04071969 0.9147125 0.09702539 0.01864831 0.84713 0.1573004 0.759348 0.1747714 0.9929279 0.09360496 0.01235785 0.2127833 0.02510352 0.1777488 0.04863664 0.1436642 0.3231344 0.03318585 0.05388947 0.9847272 0.9998649 0.03260453 0.9978565 0.9583905 0.02293969 0.03354932 0.978296 0.9650578 0.2440853 0.06438433 0.9622934 0.001650832 0.3827567 0.9905503 0.9722785 0.3719875 0.1704249 0.4325785 0.4570121 0.2543078 0.2711077 0.6853002 0.1896565 0.5369642 0.2245302 0.729567 0.2907713 0.1159661 0.07163664 0.8994549 0.3732372 0.9358931 0.0600196 0.9886001 0.4789805 0.2733518 0.415025 0.08023986 0.1246514 0.3773889 0.177854 0.4955504 0.01302971 0.07742251 0.09354301 0.09544448 0.2165411 0.09930861 0.03037323 0.1333718 0.08883494 0.1651603
"390" 0.4745787 0.2662924 0.6560837 0.2431843 0.740674 0.5798285 0.3143795 0.4667024 0.4216874 0.1700606 0.2019976 0.3809787 0.2710543 0.3425808 0.2391388 0.1900519 0.2300347 0.3850892 0.09403102 0.7556002 0.01228496 0.3591703 0.07456744 0.6201135 0.7363729 0.8148245 0.2172232 0.1380908 0.3253757 0.1707054 0.9584657 0.7254237 0.9844071 0.8141661 0.2657679 0.04320801 0.5311662 0.3290296 0.1180721 0.03140179 0.3148272 0.3321023 0.3222756 0.138056 0.3438098 0.5910123 0.01571567 0.4178439 0.0387318 0.6582468 0.2764487 0.1510053 0.9317355 0.5320195 0.440268 0.2364391 0.227097 0.1524224 0.2129807 0.2621154 0.3949735 0.227703 0.4086413 0.2181418 0.8775835 0.03391936 0.9613211 0.005722373 0.8204934 0.8673296 0.06838733 0.1886177 0.353441 0.03014893 0.05204925 0.01540202 0.03155475 0.1092556 0.18608 0.1206343 0.1589341 0.005356404 0.9748926 0.01831145 0.9953427 0.03529867 0.02947903 0.9959727 0.9782357 0.9871712 0.9940017 0.3450322 0.9869294 0.3321748 0.9851693 0.9679545 0.0496321 0.2495109 0.0710888 0.4047741 0.4803166 0.2913633 0.1709406 0.1733878 0.2185586 0.2679666 0.6190419 0.3361927 0.04535462 0.1736658 0.005461 0.9883946 0.7019934 0.9466211 0.9472575 0.5412817 0.05671611 0.5671998 0.3366042 0.1246604 0.001919337 0.3337888 0.2547504 0.2791023 0.2724985 0.4675533 0.06288206 0.0757796 0.1963974 0.1715112 0.08481192 0.1485085 0.1104117 0.05481133 0.09488624
"391" 0.4327802 0.2109601 0.3670245 0.8187842 0.5355262 0.1595458 0.6197291 0.449721 0.5741601 0.2924427 0.3234238 0.1948655 0.5024698 0.2210214 0.1555868 0.3677635 0.1748967 0.2381369 0.1627409 0.3808189 0.7657512 0.1739497 0.7083795 0.7579011 0.001411128 0.1504547 0.6207639 0.06946748 0.9590481 0.9493651 0.8976102 0.2666319 0.1233732 0.1450239 0.167252 0.9880553 0.5071647 0.008845809 0.3032705 0.2754881 0.09502472 0.4367787 0.1260143 0.5627443 0.3062775 0.5460009 0.02656678 0.2370194 0.5382665 0.8754737 0.08227671 0.4169714 0.8174675 0.2026942 0.4812687 0.1547379 0.3185268 0.2393435 0.1314146 0.4188489 0.217811 0.5347377 0.288076 0.1826 0.9968722 0.8936353 0.003399033 0.05650966 0.9261579 0.0201879 0.1926597 0.8671087 0.1929079 0.04105458 0.174516 0.04618062 0.06320136 0.07190507 0.05392384 0.3138403 0.1111773 0.9825004 0.9895007 0.9813608 0.1019827 0.9613554 0.946515 0.008045428 0.007108543 0.005521649 0.05557666 0.351645 0.01056798 0.9889131 0.1968466 0.3634046 0.9755998 0.9881649 0.9998346 0.3912716 0.2749485 0.2135621 0.253816 0.6230012 0.4504119 0.248609 0.5109881 0.1630042 0.06160542 0.9627784 0.9101988 0.6041026 0.3087888 0.2779931 0.05353332 0.1343498 0.9621629 0.5449274 0.01559631 0.1482403 0.3794728 0.2090574 0.4145983 0.08609181 0.5588022 0.2545018 0.08733611 0.166003 0.1045521 0.07342273 0.05814238 0.07576186 0.2260583 0.06554247 0.143181
"392" 0.3405404 0.4550409 0.6611182 0.3767813 0.3747163 0.2865634 0.5712628 0.9068663 0.2325682 0.1367406 0.4340231 0.3202094 0.09592282 0.2331635 0.1825047 0.2207501 0.5583287 0.2978858 0.660861 0.2753362 0.001024648 0.9443988 0.1422502 0.7086438 0.5889945 0.07878894 0.3896092 0.96568 0.02847227 0.2178795 0.3702536 0.1238525 0.3526146 0.9799012 0.7169338 0.9615979 0.2788106 0.3475299 0.1755082 0.1680681 0.4381783 0.3219958 0.3370272 0.2079396 0.001688496 0.2761967 0.6120853 0.3675365 0.8331749 0.424652 0.09101163 0.284782 0.6702349 0.008793797 0.3618557 0.364698 0.235144 0.06851468 0.4907574 0.309134 0.2186896 0.1984917 0.1242849 0.8016877 0.1152007 0.006767602 0.1292531 0.253807 0.8963021 0.8143819 0.054229 0.9833023 0.19074 0.1069917 0.04013949 0.121809 0.40478 0.04733039 0.1107495 0.09282148 0.05733383 0.9983857 0.9964902 0.01259319 0.9692263 0.0257613 0.991824 0.0003175094 0.055563 0.979923 0.01197414 0.1807754 0.9651101 0.261243 0.9895084 0.1575731 0.9936318 0.9997108 0.3386684 0.2397495 0.4515488 0.2540564 0.4996129 0.4034874 0.4442076 0.2254927 0.3402077 0.1811485 0.9712979 0.09845943 0.06077873 0.5324206 0.07630869 0.3052013 0.9431613 0.692408 0.98432 0.1219116 0.5979538 0.1254357 0.1209699 0.4556609 0.275727 0.2133462 0.3891574 0.032207 0.1030469 0.1069263 0.2108326 0.04843127 0.07036233 0.1018487 0.1327511 0.06458228 0.1612185
